Linux 4.15.0-96-generic (team25-hw6) 	04/25/20 	_x86_64_	(48 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:30:55    64055      4870    0.00   16.00  100.00    0.00    7.77    21     17.00      0.00 59554040 33594664  17.09      0.00     60.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:49:48    64055      4870    0.00   35.00  100.00    0.00    5.01    40   2366.00      0.00 59816312 33595056  17.09      0.00      4.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:49:49    64055      4870   11.00   21.00  100.00    0.00    5.06    44   1656.00      0.00 59816312 33595056  17.09      0.00      8.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:49:50    64055      4870    0.00   34.00  100.00    1.00    4.91    40   1758.00      0.00 59816312 33595056  17.09    256.00     72.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:49:51    64055      4870   15.00   25.00  100.00    0.00    4.97    26   1728.00      0.00 59816312 33595056  17.09      0.00     16.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:49:52    64055      4870   18.00   31.00  100.00    0.00    5.28    44   2455.00      0.00 59816312 33595056  17.09    144.00     12.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:49:53    64055      4870    0.00   35.00  100.00    1.00    5.50    18   2235.00      0.00 59816312 33595056  17.09     12.00      4.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:49:54    64055      4870   16.00   21.00  100.00    0.00    4.90    34   2651.00      0.00 59816312 33595056  17.09    516.00      8.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:49:55    64055      4870    1.00   33.00  100.00    0.00    5.08    41   2012.00      0.00 59816312 33595056  17.09   1664.00     84.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:49:56    64055      4870   12.00   25.00  100.00    0.00    4.71    40   1982.00      0.00 59816312 33595056  17.09    144.00      4.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:49:57    64055      4870    3.00   25.00  100.00    1.00    5.05    40   2058.00      0.00 59816312 33595056  17.09   1792.00     16.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:49:58    64055      4870    4.00   31.00  100.00    0.00    5.33    32   2331.00      0.00 59816312 33595056  17.09   3576.00     12.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:49:59    64055      4870   10.00   25.00  100.00    0.00    4.94    46   2018.00      0.00 59816312 33595056  17.09   1420.00      8.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:50:00    64055      4870    1.00   35.00  100.00    0.00    4.97    10   2118.00      0.00 59816312 33595056  17.09    428.00     76.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:50:01    64055      4870   13.00   30.00  100.00    1.00    5.27     8   2109.00      0.00 59816312 33595056  17.09      0.00     12.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:50:02    64055      4870    5.00   40.00  100.00    0.00    4.99    12   2086.00      0.00 59816312 33595056  17.09      0.00      8.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:50:03    64055      4870    9.00   35.00  100.00    0.00    5.08    44   4442.00      0.00 59816312 33595056  17.09      0.00     12.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:50:04    64055      4870   15.00   65.00  100.00    1.00    5.56     2   4984.00      0.00 59816312 33595056  17.09      0.00 131612.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:50:05    64055      4870    7.00   69.00  100.00    0.00    5.33    38   4555.00      0.00 59816312 33595056  17.09      0.00 132336.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:50:06    64055      4870    5.00   31.00  100.00    0.00    4.64    18   4477.00      0.00 59816312 33595056  17.09      0.00      4.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:50:07    64055      4870    1.00  100.00  100.00    0.00   13.13    21   3133.00      0.00 59816312 33595056  17.09     76.00 837920.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:50:08    64055      4870    4.00  100.00   36.00    0.00    3.32    21    474.00      0.00 59816312 33595056  17.09      0.00 142032.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:50:09    64055      4870    0.00   47.00   19.00    0.00    1.36     7     45.00      0.00 59816312 33595056  17.09      0.00  57216.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:50:10    64055      4870   10.00  100.00  100.00    0.00    7.64    33   3967.00      0.00 59816312 33595056  17.09      0.00 422984.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:50:11    64055      4870    2.00  100.00  100.00    0.00    9.17    33   3838.00      0.00 59816312 33595056  17.09      0.00 607108.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:50:12    64055      4870    5.00  100.00   45.00    0.00    3.47    33    877.00      0.00 59816312 33595056  17.09      0.00 154292.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:50:13    64055      4870    0.00   59.00   87.00    1.00    3.02    26   1557.00      0.00 59816312 33595056  17.09      4.00 157200.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:50:14    64055      4870    6.00   24.00  100.00    0.00    3.62     3   2626.00      0.00 59816312 33595056  17.09      0.00      4.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:50:15    64055      4870   11.00   22.00  100.00    0.00    5.08    32   3790.00      0.00 59816312 33595056  17.09     20.00    144.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:50:16    64055      4870    3.00   30.00  100.00    0.00    5.00    31   3405.00      0.00 59816312 33595056  17.09      0.00      8.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:50:17    64055      4870    5.00   28.00  100.00    0.00    4.95    17   3264.00      0.00 59816312 33595056  17.09     36.00      8.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:50:18    64055      4870   15.00   15.00  100.00    1.00    5.08     8   2437.00      0.00 59816312 33595056  17.09     32.00     12.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:50:19    64055      4870    6.00   28.00  100.00    0.00    5.10    41   2476.00      0.00 59816312 33595056  17.09    192.00      4.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:50:20    64055      4870    9.00   30.00  100.00    0.00    5.15    32   5394.00      0.00 59816312 33595056  17.09      0.00     80.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:50:21    64055      4870    0.00   41.00  100.00    1.00    5.28    32   9296.00      0.00 59816312 33595056  17.09      0.00      8.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:50:22    64055      4870   13.00   38.00  100.00    0.00    5.46    31  12671.00      0.00 59816312 33595056  17.09     16.00      4.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:50:23    64055      4870   13.00   25.00  100.00    0.00    5.22    26   9021.00      0.00 59816312 33595056  17.09      8.00      8.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:50:24    64055      4870    6.00   40.00  100.00    1.00    5.27     6  11240.00      0.00 59816312 33595056  17.09      8.00     16.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:50:25    64055      4870   16.00   32.00  100.00    0.00    5.23    36   7878.00      0.00 59816312 33595056  17.09      0.00     72.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:50:26    64055      4870    4.00   42.00  100.00    0.00    5.27     6  10930.00      0.00 59816312 33595056  17.09      8.00     20.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:50:27    64055      4870   15.00   31.00  100.00    1.00    5.32     6  10857.00      0.00 59816312 33595056  17.09     20.00      4.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:50:28    64055      4870   13.00   34.00  100.00    0.00    5.36    42   8525.00      0.00 59816312 33595056  17.09      0.00      8.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:50:29    64055      4870   13.00   28.00  100.00    0.00    6.29    42   4711.00      0.00 59816312 33595056  17.09      0.00   1188.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:50:30    64055      4870   20.00   19.00  100.00    0.00    4.92    42   1769.00      0.00 59816312 33595056  17.09   3352.00      8.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:50:31    64055      4870    7.00   31.00  100.00    0.00    4.98    42   1901.00      0.00 59816312 33595056  17.09   6520.00     12.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:50:32    64055      4870    5.00   29.00  100.00    1.00    5.17     8   1389.00      0.00 59816312 33595056  17.09   4352.00     12.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:50:33    64055      4870    6.00   32.00  100.00    0.00    5.16    16   1573.00      0.00 59816312 33595056  17.09   2816.00      8.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:50:34    64055      4870    6.00   79.00  100.00    0.00    5.24     2   2098.00      0.00 59816312 33595056  17.09     48.00 131696.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:50:35    64055      4870    8.00  100.00  100.00    0.00    8.34    28   6048.00      0.00 59816312 33595056  17.09    812.00 348708.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:50:36    64055      4870    7.00  100.00   88.00    0.00    6.17    35   1434.00      0.00 59816312 33595056  17.09      0.00 408356.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:50:37    64055      4870    0.00   28.00   20.00    1.00    0.94    35     97.00      0.00 59816312 33595056  17.09      0.00  19436.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:50:38    64055      4870    3.00  100.00  100.00    0.00   11.55    42   4305.00      0.00 59816312 33595056  17.09      0.00 732772.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:50:39    64055      4870    6.00    8.00   17.00    0.00    0.65    42     74.00      0.00 59816312 33595056  17.09      0.00      0.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:50:40    64055      4870    3.00  100.00  100.00    0.00    6.75    43   2668.00      0.00 59816312 33595056  17.09      0.00 461276.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:50:41    64055      4870   12.00   93.00   65.00    0.00    3.55    43   1348.00      0.00 59816312 33595056  17.09      0.00 231180.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:50:42    64055      4870    0.00   65.00   50.00    0.00    2.38    10    514.00      0.00 59816312 33595056  17.09      0.00 149912.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:50:43    64055      4870   18.00  100.00  100.00    0.00    5.30    22   1491.00      0.00 59816312 33595056  17.09      0.00 225424.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:50:44    64055      4870    0.00   29.00  100.00    0.00    3.26    10   1322.00      0.00 59816312 33595056  17.09      0.00      4.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:50:45    64055      4870   11.00   24.00  100.00    0.00    5.12    34   2456.00      0.00 59816312 33595056  17.09      0.00    136.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:50:46    64055      4870   10.00   32.00  100.00    0.00    5.19    22   3294.00      0.00 59816312 33595056  17.09      0.00     12.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:50:47    64055      4870   17.00   24.00  100.00    1.00    5.02    24   2787.00      0.00 59816312 33595056  17.09      4.00     12.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:50:48    64055      4870    8.00   26.00  100.00    0.00    5.11    22   2722.00      0.00 59816312 33595056  17.09      0.00      8.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:50:49    64055      4870    2.00   32.00  100.00    0.00    4.99     2   3116.00      0.00 59816312 33595056  17.09     60.00      8.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:50:50    64055      4870    6.00   22.00  100.00    0.00    5.01    12   2939.00      0.00 59816312 33595056  17.09      4.00     84.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:50:51    64055      4870    1.00   34.00  100.00    0.00    5.25    12   1240.00      0.00 59816312 33595056  17.09     80.00     12.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:50:52    64055      4870   17.00   21.00  100.00    1.00    5.06    12    841.00      0.00 59816312 33595056  17.09      4.00      4.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:50:53    64055      4870    0.00   28.00  100.00    0.00    5.57    12   1679.00      0.00 59816312 33595056  17.09      0.00     12.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:50:54    64055      4870    7.00   36.00  100.00    0.00    4.96    20   1130.00      0.00 59816312 33595056  17.09      0.00      8.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:50:55    64055      4870    9.00   25.00  100.00    0.00    5.18     4   1321.00      0.00 59816312 33595056  17.09      0.00     72.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:50:56    64055      4870   13.00   30.00  100.00    1.00    5.09    36    862.00      0.00 59816312 33595056  17.09     56.00      8.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:50:57    64055      4870    4.00   30.00  100.00    0.00    4.93    36   1299.00      0.00 59816312 33595056  17.09     24.00      8.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:50:58    64055      4870   11.00   28.00  100.00    1.00    5.20    36   1587.00      0.00 59816312 33595056  17.09    128.00      4.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:50:59    64055      4870    7.00   27.00  100.00    0.00    4.90    36   1057.00      0.00 59816312 33595056  17.09     40.00     12.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:51:00    64055      4870    0.00   36.00  100.00    0.00    4.95    36   2203.00      0.00 59816312 33595056  17.09     12.00     76.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:51:01    64055      4870   11.00   18.00  100.00    0.00    5.10    20   1538.00      0.00 59816312 33595056  17.09     64.00      4.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:51:02    64055      4870    7.00   34.00  100.00    0.00    5.04    22   1355.00      0.00 59816312 33595056  17.09      0.00      8.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:51:03    64055      4870    6.00   37.00  100.00    1.00    5.04    26   2709.00      0.00 59816312 33595056  17.09    212.00     12.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:51:04    64055      4870   16.00   27.00  100.00    0.00    5.21    26   6739.00      0.00 59816312 33595056  17.09   3536.00      8.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:51:05    64055      4870   10.00  100.00  100.00    0.00    6.59    26   6468.00      0.00 59816312 33595056  17.09   1184.00 131680.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:51:06    64055      4870   15.00   25.00  100.00    0.00    4.04    26   4123.00      0.00 59816312 33595056  17.09   1888.00      4.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
06:51:07    64055      4870    3.00  100.00  100.00    1.00    7.20    10   4395.00      0.00 59816312 33595056  17.09     12.00 264500.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
