Linux 4.15.0-96-generic (team25-hw6) 	04/25/20 	_x86_64_	(48 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:29:27    64055      4870    3.00  100.00  100.00    0.00   12.96    25  56524.00      0.00 59709764 33594932  17.09      0.00 533376.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:29:28    64055      4870    4.00  100.00   58.00    0.00    7.68    41  29094.00      0.00 59709764 33594932  17.09      0.00 373192.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:29:29    64055      4870    4.00  100.00   55.00    0.00    5.39    20  28273.00      0.00 59709764 33594932  17.09      0.00 158632.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:29:30    64055      4870    1.00  100.00   90.00    0.00    9.98    36  42758.00      0.00 59709764 33594932  17.09      0.00 448792.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:29:31    64055      4870   11.00  100.00  100.00    0.00    7.47    34 109943.00      0.00 59709764 33594932  17.09      0.00     24.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:29:32    64055      4870   27.00  100.00  100.00    0.00   12.08    34 183486.00      0.00 59709764 33594932  17.09     32.00     44.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:29:33    64055      4870   15.00  100.00  100.00    0.00   11.14     1 191510.00      0.00 59709764 33594932  17.09      0.00     36.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:29:34    64055      4870    6.00  100.00  100.00    0.00   10.79     9 122053.00      0.00 59709764 33594932  17.09      0.00 215436.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:29:35    64055      4870   13.00  100.00  100.00    0.00    9.72    46  88712.00      0.00 59709764 33594932  17.09      0.00 230228.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:29:36    64055      4870    7.00  100.00  100.00    0.00    9.54    28  74572.00      0.00 59709764 33594932  17.09      0.00 268372.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:29:37    64055      4870    7.00  100.00  100.00    1.00    7.60    35  70800.00      0.00 59709764 33594932  17.09      0.00 171552.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:29:38    64055      4870   10.00  100.00  100.00    0.00    8.88    28  77031.00      0.00 59709764 33594932  17.09      0.00 203544.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:29:39    64055      4870    5.00  100.00  100.00    0.00    8.57    44  78801.00      0.00 59709764 33594932  17.09      0.00 192916.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:29:40    64055      4870    4.00  100.00   90.00    0.00    9.98     8  44850.00      0.00 59709764 33594932  17.09      0.00 457760.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:29:41    64055      4870   12.00  100.00   70.00    0.00    8.07    40  33736.00      0.00 59709764 33594932  17.09      0.00 386032.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:29:42    64055      4870    9.00  100.00   50.00    0.00    5.82    24  25700.00      0.00 59709764 33594932  17.09      0.00 258068.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:29:43    64055      4870    1.00  100.00   70.00    0.00    6.85    45  26807.00      0.00 59709764 33594932  17.09      0.00 305944.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:29:44    64055      4870    9.00  100.00  100.00    0.00   10.25    20 143255.00      0.00 59709764 33594932  17.09      0.00  86296.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:29:45    64055      4870   14.00  100.00  100.00    0.00   11.58    20 188885.00      0.00 59709764 33594932  17.09      0.00     44.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:29:46    64055      4870   13.00  100.00  100.00    0.00   11.67     3 191121.00      0.00 59709764 33594932  17.09      0.00     28.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:29:47    64055      4870   20.00  100.00  100.00    0.00    9.56    12 100614.00      0.00 59709764 33594932  17.09      0.00 197756.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:29:48    64055      4870    4.00  100.00  100.00    0.00   10.74    25  85313.00      0.00 59709764 33594932  17.09      0.00 252312.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:29:49    64055      4870   19.00  100.00  100.00    0.00   11.84    36  47258.00      0.00 59709764 33594932  17.09      0.00 321108.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:29:50    64055      4870    6.00  100.00  100.00    0.00    7.71    23    525.00      0.00 59709764 33594932  17.09      0.00 206712.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:29:51    64055      4870   13.00  100.00  100.00    0.00    8.92    32   1458.00      0.00 59726156 33594932  17.09      0.00 196560.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:29:52    64055      4870    1.00  100.00  100.00    0.00    9.97    35   2244.00      0.00 59726156 33594932  17.09      0.00 345128.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:29:53    64055      4870    7.00  100.00   87.00    0.00    8.50    46   1523.00      0.00 59726156 33594932  17.09      0.00 400600.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:29:54    64055      4870    3.00  100.00   92.00    0.00    6.45    46   1125.00      0.00 59726156 33594932  17.09      0.00 262964.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:29:55    64055      4870    0.00  100.00   95.00    1.00    9.45    15   1255.00      0.00 59726156 33594932  17.09      0.00 366480.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:29:56    64055      4870    6.00  100.00  100.00    0.00    6.00    16   1124.00      0.00 59726156 33594932  17.09      0.00 225304.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:29:57    64055      4870   22.00  100.00  100.00    0.00   12.96    47  30817.00      0.00 59726156 33594932  17.09      0.00     56.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:29:58    64055      4870   20.00  100.00  100.00    0.00   11.61    30  20638.00      0.00 59726156 33594932  17.09      0.00 195476.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:29:59    64055      4870    8.00  100.00  100.00    0.00    8.91    45  10417.00      0.00 59726156 33594932  17.09      0.00 200620.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:30:00    64055      4870   17.00  100.00  100.00    0.00    9.00    39  10149.00      0.00 59726156 33594932  17.09      0.00 264748.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:30:01    64055      4870   12.00  100.00  100.00    0.00    7.58    23   8217.00      0.00 59726156 33594932  17.09      0.00 197656.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:30:02    64055      4870   11.00  100.00  100.00    0.00   10.83    15  10842.00      0.00 59799920 33594968  17.09      0.00 264328.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:30:03    64055      4870   13.00  100.00  100.00    0.00   10.17    29  11100.00      0.00 59799920 33594968  17.09      0.00 267564.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:30:04    64055      4870    9.00  100.00   72.00    0.00    8.72    10   4152.00      0.00 59799920 33594968  17.09      0.00 341304.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:30:05    64055      4870    7.00  100.00   89.00    0.00    6.22    22   5202.00      0.00 59799920 33594968  17.09      0.00 286364.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:30:06    64055      4870   11.00  100.00  100.00    0.00    8.25    23   5211.00      0.00 59799920 33594968  17.09      0.00 379756.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:30:07    64055      4870   14.00  100.00  100.00    0.00    8.58     1   7364.00      0.00 59799920 33594968  17.09      0.00 311164.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:30:08    64055      4870   27.00  100.00  100.00    0.00   11.15    29  18681.00      0.00 59799920 33594968  17.09      0.00     48.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:30:09    64055      4870   14.00  100.00  100.00    0.00   10.43    23  12346.00      0.00 59799920 33594968  17.09      0.00 131704.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:30:10    64055      4870   12.00  100.00  100.00    0.00   10.70    31   7199.00      0.00 59799920 33594968  17.09      0.00 277032.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:30:11    64055      4870    9.00  100.00  100.00    0.00    8.78    32   6062.00      0.00 59799920 33594968  17.09      0.00 185376.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:30:12    64055      4870    5.00  100.00  100.00    0.00   11.03     0  10194.00      0.00 59799920 33594968  17.09      0.00 294980.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:30:13    64055      4870   12.00  100.00  100.00    1.00    9.05    39   3826.00      0.00 59799920 33594968  17.09      0.00 233620.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:30:14    64055      4870   14.00  100.00  100.00    0.00    9.78    15   3166.00      0.00 59799920 33594968  17.09      0.00 369704.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:30:15    64055      4870    7.00  100.00   98.00    0.00    7.92    39   2031.00      0.00 59799920 33594968  17.09      0.00 365732.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:30:16    64055      4870    0.00  100.00   74.00    0.00    5.97    28   1171.00      0.00 59799920 33594968  17.09      0.00 260704.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:30:17    64055      4870   14.00  100.00  100.00    0.00   10.60    21   2672.00      0.00 59799920 33594968  17.09      0.00 407212.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:30:18    64055      4870    1.00  100.00  100.00    0.00    6.50    44   3005.00      0.00 59799920 33594968  17.09      0.00 182764.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
07:30:19    64055      4870   22.00  100.00  100.00    0.00   12.48    46  12208.00      0.00 59799920 33594968  17.09      0.00     56.00      0.00       0  qemu-system-x86

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
